"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0051338","regulation of transferase activity","19/435","304/18860",0.0625,2.70977011494253,4.61777259624334,8.8926081657502e-05,0.00513713759063224,0.00424016902020416,"DUSP1/DOK7/EEF1A2/PRLR/CDC14B/KIF14/MST1R/LDB2/TRIB3/MAD2L1/PTK6/CHTF18/S100A12/BLM/ECT2/TPX2/EZH2/ITGB1BP1/PKMYT1",19
"GO:0001890","placenta development","13/435","160/18860",0.08125,3.52270114942529,4.92385441573528,8.90068325232464e-05,0.00513713759063224,0.00424016902020416,"CEBPA/E2F7/PHLDA2/FBN2/EPAS1/GRHL2/ASCL2/TPPP3/PPARG/KRT19/EGFR/PTGIS/BMP5",13
"GO:0006959","humoral immune response","19/435","307/18860",0.0618892508143322,2.68329027668576,4.56900192152229,0.00010118612093875,0.0057564941348328,0.00475138297639035,"HAMP/CST9/PDCD1/CCL14/FOXJ1/CFB/RNASE4/MMP7/MS4A1/CFH/CCL19/S100A12/CFHR3/GZMK/BLNK/CTSG/C6/CXCL11/TREM2",19
"GO:1901654","response to ketone","16/435","232/18860",0.0689655172413793,2.99009116131589,4.68634286074193,0.000102433517735259,0.0057564941348328,0.00475138297639035,"DUSP1/CEBPA/GHR/AVPR1A/TGFBR3/FOSB/NTRK3/HOXB13/CCL19/SCNN1A/GNG2/AQP1/YAP1/SLIT3/NR3C1/POSTN",16
"GO:0007051","spindle organization","15/435","209/18860",0.0717703349282297,3.11169773964692,4.71687152664994,0.00010773793775436,0.00590557618002473,0.00487443458992787,"SPC25/ESPL1/CCNB1/DLGAP5/AURKA/TPPP/MYBL2/NEK2/AURKB/SKA3/NUF2/TPX2/FAM110A/ASPM/KIF23",15
"GO:0003018","vascular process in circulatory system","18/435","283/18860",0.0636042402826855,2.75764591202632,4.57759141623239,0.000108766346529856,0.00590557618002473,0.00487443458992787,"NPR1/S100A1/AVPR1A/ZEB2/KCNJ8/MFSD2A/FERMT2/LEPR/EDN2/ATP1A2/SLC6A9/ADRA2A/ADRB1/LRP1/AVPR2/ITGB1BP1/P2RY2/BMP6",18
"GO:0001659","temperature homeostasis","14/435","186/18860",0.0752688172043011,3.26337906315659,4.76645283089236,0.000109884954101985,0.00590557618002473,0.00487443458992787,"LAMA4/ACADL/NPR3/PRLR/ELOVL3/PTGER3/LEPR/EPAS1/EDN2/NOVA1/CLSTN3/THRA/ADRB1/ALDH1A1",14
"GO:0050878","regulation of body fluid levels","22/435","389/18860",0.0565552699228792,2.45202848447242,4.44636328133866,0.000110617207773818,0.00590557618002473,0.00487443458992787,"SLC7A11/SERPINA1/NPR1/NPR3/CD9/PRLR/VAMP8/MYO5B/WNK4/ANGPTL1/SCNN1A/AQP1/SCT/SERPINE2/F2RL2/ADRA2A/XBP1/CTSG/AVPR2/TYRO3/VAV3/P2RY2",22
"GO:0034446","substrate adhesion-dependent cell spreading","10/435","101/18860",0.099009900990099,4.29270513258222,5.09810641320192,0.000113687678296759,0.00599456881488218,0.00494788868896485,"LIMS2/KIF14/FERMT2/MDK/KANK1/EPHA1/TACSTD2/ITGB1BP1/TYRO3/POSTN",10
"GO:0035725","sodium ion transmembrane transport","14/435","187/18860",0.0748663101604278,3.24592783821993,4.74252646816586,0.000116330975272051,0.0060591414071577,0.00500118660059179,"SLC20A1/SLC6A2/SHROOM2/FXYD3/FXYD1/TESC/WNK4/ATP1A2/KCNK1/SLC6A9/SCNN1A/SCN4A/SCN3B/SLC9A7",14
"GO:0006865","amino acid transport","13/435","166/18860",0.0783132530120482,3.3953746018557,4.76295606797091,0.000129208878658394,0.00664880868373494,0.0054878951759919,"SLC7A11/SLC6A2/AVPR1A/SLC1A7/KCNJ8/ATP1A2/KCNK1/SLC6A9/SLC25A18/NTRK2/NPY5R/SLC7A10/TTYH1",13
"GO:0060390","regulation of SMAD protein signal transduction","9/435","84/18860",0.107142857142857,4.64532019704433,5.14486516056972,0.000135640415803372,0.00689666923685954,0.00569247810182321,"BMPER/SPTBN1/TGFBR3/PPARG/XBP1/LRP1/BMP5/TGFBR2/BMP6",9
"GO:0050000","chromosome localization","11/435","124/18860",0.0887096774193548,3.84612532443456,4.88569817329096,0.000141488068460479,0.00710935929876124,0.00586803147088723,"SPC25/KIF14/CCNB1/DLGAP5/KIF2C/NEK2/AURKB/SKA3/NUF2/CENPF/ECT2",11
"GO:0051310","metaphase chromosome alignment","10/435","104/18860",0.0961538461538462,4.16887709991158,4.97911508123754,0.000145274247771203,0.00714635857356323,0.00589857049695332,"SPC25/KIF14/CCNB1/KIF2C/NEK2/AURKB/SKA3/NUF2/CENPF/ECT2",10
"GO:0031032","actomyosin structure organization","15/435","215/18860",0.0697674418604651,3.02485966319166,4.58810317514715,0.000147485963991161,0.00714635857356323,0.00589857049695332,"SYNPO/ZEB2/FERMT2/EPB41L4B/PGM5/MET/RAPGEF3/EPHA1/ECT2/DLC1/KRT19/TACSTD2/ITGB1BP1/TNNT3/S1PR1",15
"GO:0050900","leukocyte migration","22/435","397/18860",0.0554156171284635,2.40261733113292,4.33993804599824,0.000148023859652159,0.00714635857356323,0.00589857049695332,"DUSP1/CD9/CXADR/FOXJ1/IL33/APOD/MDK/EDN2/HOXA7/CCL19/GP2/S100A12/ASCL2/RET/CTSG/BMP5/CXCL11/CD34/S100A14/TREM2/S1PR1/VAV3",22
"GO:0048545","response to steroid hormone","20/435","343/18860",0.0583090379008746,2.52806541335746,4.38837672614523,0.000150115567575317,0.00714635857356323,0.00589857049695332,"DUSP1/CEBPA/GHR/AVPR1A/IL1RN/FOSB/S100B/NTRK3/COL1A1/NR2E3/MDK/FAM107A/ATP1A2/SCNN1A/PER1/AQP1/YAP1/SLIT3/NR3C1/BMP6",20
"GO:0090266","regulation of mitotic cell cycle spindle assembly checkpoint","5/435","23/18860",0.217391304347826,9.42528735632184,6.21216498850573,0.000152263786044077,0.00714635857356323,0.00589857049695332,"DUSP1/CCNB1/MAD2L1/AURKB/SKA3",5
"GO:1903504","regulation of mitotic spindle checkpoint","5/435","23/18860",0.217391304347826,9.42528735632184,6.21216498850573,0.000152263786044077,0.00714635857356323,0.00589857049695332,"DUSP1/CCNB1/MAD2L1/AURKB/SKA3",5
"GO:0021537","telencephalon development","18/435","291/18860",0.0618556701030928,2.68183434056168,4.4425841490852,0.000154223831363089,0.00715967373643209,0.005909560769279,"SLC7A11/AVPR1A/ZEB2/KIF14/LRP8/MFSD2A/MDK/ATP1A2/SEMA3A/AQP1/SCT/NTRK2/EGFR/AVPR2/EMX2/EZH2/ASPM/PLXNA4",18
"GO:0034308","primary alcohol metabolic process","10/435","105/18860",0.0952380952380952,4.12917350848385,4.94044388278787,0.00015732295019538,0.0072250141966072,0.005963492475431,"CYP3A5/ACSS2/ALDH2/DGAT1/ADH1B/ADH1A/RDH5/BMP5/ALDH1A1/BMP6",10
"GO:0006835","dicarboxylic acid transport","10/435","107/18860",0.0934579439252336,4.05199269524116,4.86452245339356,0.00018395829182564,0.00835836025943947,0.0068989509442785,"SLC7A11/AVPR1A/SLC1A7/KCNJ8/ATP1A2/KCNK1/SLC25A18/NTRK2/NPY5R/TTYH1",10
"GO:0090231","regulation of spindle checkpoint","5/435","24/18860",0.208333333333333,9.03256704980843,6.05014592781663,0.000188712697991084,0.00848412561178861,0.0070027570700514,"DUSP1/CCNB1/MAD2L1/AURKB/SKA3",5
"GO:0048469","cell maturation","15/435","221/18860",0.0678733031674208,2.94273677640818,4.46374117600699,0.000199403562825457,0.0088619860894391,0.00731464131746085,"CEBPA/KIF14/CCNB1/AURKA/FOXJ1/HOXB13/EPAS1/CCL19/EPHA8/CABYR/KCNIP2/DIAPH3/RET/PPARG/XBP1",15
"GO:0007160","cell-matrix adhesion","16/435","246/18860",0.0650406504065041,2.81992337164751,4.41469811933699,0.000201267302897587,0.0088619860894391,0.00731464131746085,"TNXB/FREM1/EDA/FERMT2/SKAP1/VWA2/LYPD3/APOD/FBLN5/HOXA7/FAM107A/EPHA1/DLC1/CD34/ITGB1BP1/POSTN",16
"GO:1990138","neuron projection extension","13/435","174/18860",0.0747126436781609,3.23926542475889,4.55955266945907,0.000206489873099427,0.00899916579599644,0.00742786879709968,"S100B/NTRK3/AURKA/EDN2/SEMA3A/TNFRSF12A/CLSTN3/PRKCZ/SLIT3/NRN1/PAK6/PLXNA4/POSTN",13
"GO:0010389","regulation of G2/M transition of mitotic cell cycle","10/435","109/18860",0.0917431192660551,3.97764420542023,4.79042500726622,0.000214286995363913,0.00915219757199274,0.00755418049972364,"CDC14B/KIF14/CCNB1/AURKA/AURKB/CHEK1/BLM/CENPF/IER3/PKMYT1",10
"GO:0110020","regulation of actomyosin structure organization","10/435","109/18860",0.0917431192660551,3.97764420542023,4.79042500726622,0.000214286995363913,0.00915219757199274,0.00755418049972364,"SYNPO/FERMT2/MET/RAPGEF3/EPHA1/ECT2/DLC1/TACSTD2/ITGB1BP1/S1PR1",10
"GO:1900025","negative regulation of substrate adhesion-dependent cell spreading","4/435","14/18860",0.285714285714286,12.3875205254516,6.54913296241668,0.000232528304875874,0.00983295435767186,0.0081160739242241,"KANK1/TACSTD2/ITGB1BP1/POSTN",4
"GO:0106106","cold-induced thermogenesis","12/435","154/18860",0.0779220779220779,3.37841468875952,4.55362941931164,0.000243878791930832,0.0101294911682166,0.00836083400223226,"LAMA4/ACADL/NPR3/PRLR/ELOVL3/LEPR/EPAS1/NOVA1/CLSTN3/THRA/ADRB1/ALDH1A1",12
"GO:1905475","regulation of protein localization to membrane","13/435","177/18860",0.0734463276836158,3.18436262094941,4.48629960107363,0.00024428414664629,0.0101294911682166,0.00836083400223226,"SLC7A11/GPC3/DOK7/MRAP/SPTBN1/RHOQ/VAMP8/WNK4/KIF2C/LRP1/EGFR/NETO2/TREM2",13
"GO:0042063","gliogenesis","20/435","357/18860",0.0560224089635854,2.4289255932258,4.18815608792354,0.00025447724062041,0.0104506951412478,0.00862595423924852,"CD9/ZEB2/S100B/NTRK3/LRP8/ERBB3/IL33/LEPR/TPPP/RRAS2/MDK/ASCL2/NTRK2/SERPINE2/LAMA2/LRP1/FA2H/EZH2/NR3C1/TREM2",20
"GO:0019216","regulation of lipid metabolic process","20/435","358/18860",0.0558659217877095,2.42214088486483,4.17421685652001,0.000263919647245136,0.0107352458417521,0.00886082103883669,"CES1/AVPR1A/ACADL/EEF1A2/MFSD2A/APOD/TRIB3/EDN2/SEC14L2/CLSTN3/SCT/ADRA2A/PPARG/XBP1/GPLD1/THRA/BMP5/NR3C1/TREM2/BMP6",20
"GO:0072001","renal system development","19/435","334/18860",0.0568862275449102,2.46637758964829,4.15459246188957,0.000298108530684448,0.01201152391088,0.00991425490826433,"GPC3/BMPER/ZBTB16/TBX18/KCNJ8/HELLS/FOXJ1/WNK4/CD24/AQP1/YAP1/RET/CENPF/TACSTD2/CD34/EMX2/EZH2/ACAT1/BMP6",19
"GO:0006814","sodium ion transport","16/435","255/18860",0.0627450980392157,2.72039666441289,4.24995229659284,0.00030169554822557,0.0120424456679571,0.00993977758000427,"SLC20A1/SLC6A2/SHROOM2/FXYD3/FXYD1/TESC/WNK4/ATP1A2/KCNK1/SLC6A9/SCNN1A/PER1/SERPINE2/SCN4A/SCN3B/SLC9A7",16
"GO:0010810","regulation of cell-substrate adhesion","15/435","230/18860",0.0652173913043478,2.82758620689655,4.28484950252237,0.000306714541372716,0.0121294241315081,0.0100115691915909,"LIMS2/FERMT2/COL1A1/SKAP1/APOD/MDK/HOXA7/FAM107A/KANK1/EPHA1/DLC1/TACSTD2/ITGB1BP1/POSTN/VIT",15
"GO:0043549","regulation of kinase activity","16/435","256/18860",0.0625,2.70977011494253,4.23208858326658,0.000315155779209963,0.0123489021376674,0.0101927252976742,"DUSP1/DOK7/EEF1A2/PRLR/KIF14/MST1R/LDB2/TRIB3/PTK6/S100A12/BLM/ECT2/TPX2/EZH2/ITGB1BP1/PKMYT1",16
"GO:0007052","mitotic spindle organization","11/435","137/18860",0.0802919708029197,3.48116452722544,4.47845628040602,0.000339243699841895,0.0131719076547703,0.0108720301509139,"SPC25/CCNB1/DLGAP5/AURKA/MYBL2/NEK2/AURKB/NUF2/TPX2/FAM110A/KIF23",11
"GO:0030038","contractile actin filament bundle assembly","10/435","116/18860",0.0862068965517241,3.73761395164487,4.54433430419915,0.000355502176381388,0.0135566946011152,0.0111896314727563,"SYNPO/ZEB2/FERMT2/MET/RAPGEF3/EPHA1/DLC1/TACSTD2/ITGB1BP1/S1PR1",10
"GO:0043149","stress fiber assembly","10/435","116/18860",0.0862068965517241,3.73761395164487,4.54433430419915,0.000355502176381388,0.0135566946011152,0.0111896314727563,"SYNPO/ZEB2/FERMT2/MET/RAPGEF3/EPHA1/DLC1/TACSTD2/ITGB1BP1/S1PR1",10
"GO:0051347","positive regulation of transferase activity","12/435","161/18860",0.0745341614906832,3.23152709359606,4.36924222187865,0.000367031801428705,0.0138725028663894,0.0114502981181624,"DOK7/EEF1A2/PRLR/CDC14B/KIF14/MST1R/CHTF18/S100A12/ECT2/TPX2/EZH2/ITGB1BP1",12
"GO:0019915","lipid storage","9/435","96/18860",0.09375,4.06465517241379,4.62545788126388,0.000374760118788552,0.0139182649334427,0.0114880699114221,"CES1/SQLE/MSR1/ACVR1C/DGAT1/CLSTN3/CDS1/PPARG/TREM2",9
"GO:0032465","regulation of cytokinesis","9/435","96/18860",0.09375,4.06465517241379,4.62545788126388,0.000374760118788552,0.0139182649334427,0.0114880699114221,"E2F7/CDC14B/KIF14/AURKA/RAB11FIP4/AURKB/ECT2/CDC14C/KIF23",9
"GO:0071674","mononuclear cell migration","15/435","235/18860",0.0638297872340425,2.76742479823918,4.1891599712183,0.000385484694154726,0.0141005458104771,0.0116385236834188,"DUSP1/CD9/APOD/MDK/EDN2/CCL19/S100A12/ASCL2/RET/CTSG/BMP5/CXCL11/S100A14/TREM2/S1PR1",15
"GO:0071695","anatomical structure maturation","17/435","287/18860",0.0592334494773519,2.56814449917898,4.11326043756654,0.000386271098062706,0.0141005458104771,0.0116385236834188,"CEBPA/ZBTB16/KIF14/CCNB1/AURKA/FOXJ1/HOXB13/EPAS1/CCL19/EPHA8/CABYR/KCNIP2/DIAPH3/RET/PPARG/XBP1/S1PR1",17
"GO:0051782","negative regulation of cell division","4/435","16/18860",0.25,10.8390804597701,6.04962097892581,0.000407577454069037,0.0145063608860738,0.0119734815234843,"E2F7/AURKB/BLM/ASPM",4
"GO:0060457","negative regulation of digestive system process","4/435","16/18860",0.25,10.8390804597701,6.04962097892581,0.000407577454069037,0.0145063608860738,0.0119734815234843,"HAMP/PTGER3/WNK4/SCT",4
"GO:1900006","positive regulation of dendrite development","4/435","16/18860",0.25,10.8390804597701,6.04962097892581,0.000407577454069037,0.0145063608860738,0.0119734815234843,"LRP8/BMP5/EZH2/PACSIN1",4
"GO:0001953","negative regulation of cell-matrix adhesion","6/435","43/18860",0.13953488372093,6.04971932638332,5.09361933755416,0.000430335174172811,0.0151897647015874,0.0125375597938647,"APOD/HOXA7/FAM107A/DLC1/ITGB1BP1/POSTN",6
"GO:0051492","regulation of stress fiber assembly","9/435","98/18860",0.0918367346938776,3.981703026038,4.54713730760786,0.000436856133293114,0.0152935454532368,0.0126232199344145,"SYNPO/FERMT2/MET/RAPGEF3/EPHA1/DLC1/TACSTD2/ITGB1BP1/S1PR1",9
"GO:0048588","developmental cell growth","15/435","238/18860",0.0630252100840336,2.73254129237902,4.13294020475296,0.000440623031027589,0.0153000078497466,0.0126285539658656,"ZEB2/S100B/NTRK3/AURKA/EDN2/SEMA3A/TNFRSF12A/CLSTN3/PRKCZ/SLIT3/NRN1/PAK6/TGFBR2/PLXNA4/POSTN",15
"GO:0051302","regulation of cell division","13/435","190/18860",0.068421052631579,2.9664851784634,4.18596438946586,0.000484131801772311,0.0166752171400769,0.0137636451963962,"E2F7/CDC14B/KIF14/AURKA/MDK/RAB11FIP4/AURKB/BLM/ECT2/CDC14C/ITGB1BP1/ASPM/KIF23",13
"GO:0051938","L-glutamate import","6/435","44/18860",0.136363636363636,5.91222570532915,5.01234793218049,0.000488708016580513,0.016698175510523,0.0137825949265527,"SLC7A11/SLC1A7/KCNJ8/ATP1A2/SLC25A18/TTYH1",6
"GO:0060395","SMAD protein signal transduction","9/435","100/18860",0.09,3.90206896551724,4.47086465028887,0.000507175302369322,0.0171102518890167,0.0141227208163543,"BMPER/SPTBN1/TGFBR3/PPARG/XBP1/LRP1/BMP5/TGFBR2/BMP6",9
"GO:0010959","regulation of metal ion transport","20/435","377/18860",0.0530503978779841,2.30007012408915,3.91788272524776,0.000511739573580386,0.0171102518890167,0.0141227208163543,"FXYD3/HAMP/DPP6/FXYD1/TESC/KCNAB1/ATP2C2/WNK4/MS4A1/ATP1A2/KCNIP2/ASPH/JPH2/PER1/CACNA2D1/SERPINE2/ADRA2A/SCN3B/CXCL11/TREM2",20
"GO:0045787","positive regulation of cell cycle","19/435","349/18860",0.0544412607449857,2.3603728221849,3.94144917277318,0.000512786757619793,0.0171102518890167,0.0141227208163543,"E2F7/ESPL1/CDC14B/KIF14/CCNB1/DLGAP5/AURKA/MAD2L1/PTK6/RAB11FIP4/AURKB/CHEK1/SKA3/ECT2/CDC14C/RRM2/EGFR/EZH2/KIF23",19
"GO:0072659","protein localization to plasma membrane","17/435","295/18860",0.0576271186440678,2.49849990259108,3.9858455021097,0.000528425723801892,0.0174654840338454,0.0144159277450981,"MRAP/SPTBN1/RHOQ/DPP6/VAMP8/TESC/SKAP1/ATP2C2/WNK4/PRKCZ/RAMP1/SCN3B/LRP1/EGFR/PACSIN1/ITGB1BP1/TREM2",17
"GO:1902749","regulation of cell cycle G2/M phase transition","10/435","122/18860",0.0819672131147541,3.55379687205577,4.34815341889509,0.0005316115486771,0.0174654840338454,0.0144159277450981,"CDC14B/KIF14/CCNB1/AURKA/AURKB/CHEK1/BLM/CENPF/IER3/PKMYT1",10
"GO:1900024","regulation of substrate adhesion-dependent cell spreading","7/435","62/18860",0.112903225806452,4.89506859473489,4.72014503010963,0.000545071388004623,0.0175403020439446,0.0144776821760393,"LIMS2/FERMT2/MDK/KANK1/TACSTD2/ITGB1BP1/POSTN",7
"GO:0170062","nutrient storage","9/435","101/18860",0.0891089108910891,3.863434619324,4.43346543609628,0.000545668656898158,0.0175403020439446,0.0144776821760393,"CES1/SQLE/MSR1/ACVR1C/DGAT1/CLSTN3/CDS1/PPARG/TREM2",9
"GO:0000086","G2/M transition of mitotic cell cycle","11/435","145/18860",0.0758620689655172,3.28910027744748,4.2516167940872,0.00055031619618089,0.0175403020439446,0.0144776821760393,"CDC14B/KIF14/CCNB1/MELK/AURKA/AURKB/CHEK1/BLM/CENPF/IER3/PKMYT1",11
"GO:0045834","positive regulation of lipid metabolic process","11/435","145/18860",0.0758620689655172,3.28910027744748,4.2516167940872,0.00055031619618089,0.0175403020439446,0.0144776821760393,"CES1/AVPR1A/EEF1A2/MFSD2A/EDN2/CLSTN3/SCT/PPARG/XBP1/GPLD1/BMP6",11
"GO:0060479","lung cell differentiation","5/435","30/18860",0.166666666666667,7.22605363984674,5.24382917852224,0.000564655432113911,0.0177244783115994,0.014629700394471,"FOXJ1/GRHL2/THRB/YAP1/THRA",5
"GO:0060487","lung epithelial cell differentiation","5/435","30/18860",0.166666666666667,7.22605363984674,5.24382917852224,0.000564655432113911,0.0177244783115994,0.014629700394471,"FOXJ1/GRHL2/THRB/YAP1/THRA",5
"GO:0051017","actin filament bundle assembly","12/435","169/18860",0.0710059171597633,3.07855539685778,4.17050741486863,0.000568544492786028,0.0177244783115994,0.014629700394471,"SYNPO/ZEB2/FERMT2/MET/FAM107A/RAPGEF3/DIAPH3/EPHA1/DLC1/TACSTD2/ITGB1BP1/S1PR1",12
"GO:0010718","positive regulation of epithelial to mesenchymal transition","7/435","63/18860",0.111111111111111,4.81736909323116,4.66326791628673,0.000601231571381256,0.0186076814591981,0.0153586920866196,"TNXB/FERMT2/COL1A1/MDK/LRG1/EZH2/TGFBR2",7
"GO:0000910","cytokinesis","13/435","195/18860",0.0666666666666667,2.8904214559387,4.07720132647536,0.000618766862923213,0.0190126134643528,0.0156929210445274,"E2F7/SPTBN1/ESPL1/CDC14B/KIF14/AURKA/CEP55/CENPA/RAB11FIP4/AURKB/ECT2/CDC14C/KIF23",13
"GO:0030098","lymphocyte differentiation","22/435","441/18860",0.0498866213151927,2.16290040920583,3.79689864874056,0.0006273357207082,0.0191382204510337,0.0157965964560283,"ZBTB16/CD27/HMGB3/PDP2/FOXJ1/CFB/LEPR/RUNX1/MS4A1/MDK/CCL19/ASCL2/PRKCZ/BLNK/XBP1/CD2/DOCK11/SPIB/IL7R/EZH2/TGFBR2/TYRO3",22
"GO:0014047","glutamate secretion","5/435","31/18860",0.161290322580645,6.99295513533556,5.13107610394822,0.000660619720374789,0.0200106867072392,0.0165167259689076,"AVPR1A/KCNJ8/KCNK1/NTRK2/NPY5R",5
"GO:0061572","actin filament bundle organization","12/435","173/18860",0.069364161849711,3.00737492525414,4.07551001013734,0.000699941454480783,0.0210524644513199,0.0173766043814392,"SYNPO/ZEB2/FERMT2/MET/FAM107A/RAPGEF3/DIAPH3/EPHA1/DLC1/TACSTD2/ITGB1BP1/S1PR1",12
"GO:0042246","tissue regeneration","8/435","84/18860",0.0952380952380952,4.12917350848385,4.41639551396052,0.000708207228981242,0.0211521194054467,0.0174588591082678,"CD9/CCNB1/RUNX1/APOD/MDK/YAP1/EZH2/POSTN",8
"GO:0050886","endocrine process","9/435","105/18860",0.0857142857142857,3.71625615763547,4.28851614705669,0.000724359704907156,0.0214843076365171,0.0177330456998104,"AVPR1A/WNK4/EDN2/RASL10B/AQP1/PPARG/CTSG/AVPR2/BMP6",9
"GO:0062012","regulation of small molecule metabolic process","19/435","360/18860",0.0527777777777778,2.2882503192848,3.79197840515554,0.000745525309320068,0.021959576524869,0.0181253303877525,"ME1/SLC7A11/CES1/AVPR1A/ACADL/TFF3/MFSD2A/LEPR/GPD1/TRIB3/EDN2/SEC14L2/PPARG/GPLD1/BMP5/IER3/NR3C1/TREM2/BMP6",19
"GO:0072073","kidney epithelium development","11/435","151/18860",0.0728476821192053,3.15840755119129,4.09163465523942,0.000772483741158618,0.0224440684250916,0.0185252277059808,"GPC3/BMPER/FOXJ1/WNK4/CD24/AQP1/YAP1/RET/TACSTD2/CD34/ACAT1",11
"GO:0120161","regulation of cold-induced thermogenesis","11/435","151/18860",0.0728476821192053,3.15840755119129,4.09163465523942,0.000772483741158618,0.0224440684250916,0.0185252277059808,"LAMA4/ACADL/NPR3/PRLR/ELOVL3/LEPR/EPAS1/NOVA1/THRA/ADRB1/ALDH1A1",11
"GO:0030900","forebrain development","21/435","419/18860",0.0501193317422434,2.17298987737635,3.73086257544654,0.000780360399280926,0.0225197247657354,0.0185876740909802,"SLC7A11/AVPR1A/ZEB2/KIF14/LRP8/MFSD2A/OTX1/MDK/ATP1A2/SEMA3A/AQP1/SCT/NTRK2/DLC1/EGFR/AVPR2/EMX2/EZH2/ASPM/PLXNA4/TYRO3",21
"GO:1901976","regulation of cell cycle checkpoint","6/435","48/18860",0.125,5.41954022988506,4.7106456413857,0.000786199551580662,0.0225359616429598,0.0186010759324877,"DUSP1/CCNB1/MAD2L1/AURKB/SKA3/RAD51",6
"GO:0002064","epithelial cell development","14/435","226/18860",0.0619469026548673,2.68578984843861,3.91746223709326,0.000801426966023421,0.0228192971459069,0.0188349397137715,"CEBPA/DNASE1L2/RAB25/FOXJ1/HOXB13/EPAS1/MET/GRHL2/RAPGEF3/YAP1/XBP1/BMP5/ROBO4/BMP6",14
"GO:0010885","regulation of cholesterol storage","4/435","19/18860",0.210526315789474,9.12764670296431,5.44615319373954,0.000821702732255998,0.0229675154353198,0.0189572783873828,"CES1/MSR1/PPARG/TREM2",4
"GO:0051895","negative regulation of focal adhesion assembly","4/435","19/18860",0.210526315789474,9.12764670296431,5.44615319373954,0.000821702732255998,0.0229675154353198,0.0189572783873828,"APOD/FAM107A/DLC1/ITGB1BP1",4
"GO:0046683","response to organophosphorus","10/435","129/18860",0.0775193798449612,3.36095518132407,4.13430322781466,0.000822765127980317,0.0229675154353198,0.0189572783873828,"DUSP1/FOSB/KCNJ8/COL1A1/GPD1/RAPGEF3/ASPH/PER1/AQP1/P2RY2",10
"GO:0021700","developmental maturation","19/435","364/18860",0.0521978021978022,2.26310471138057,3.73896456253856,0.000850242157510115,0.0235804172384786,0.0194631646309048,"CEBPA/ZBTB16/KIF14/CCNB1/AURKA/FOXJ1/HOXB13/EPAS1/CCL19/EPHA8/CABYR/KCNIP2/DIAPH3/RET/PPARG/XBP1/CHRDL1/NRN1/S1PR1",19
"GO:0030856","regulation of epithelial cell differentiation","12/435","177/18860",0.0677966101694915,2.93941165010715,3.98321305663597,0.000855863863834244,0.0235831907253939,0.01946545385386,"APOLD1/SULT2B1/ZEB2/PRLR/FOXJ1/CD24/HOXA7/YAP1/EZH2/TMEM100/BMP6/IL20",12
"GO:1990778","protein localization to cell periphery","19/435","365/18860",0.0520547945205479,2.25690442450008,3.7258188010581,0.000878313424612346,0.0238588224663467,0.0196929589865051,"MRAP/SPTBN1/RHOQ/DPP6/VAMP8/TESC/SKAP1/ATP2C2/WNK4/KIF2C/PRKCZ/RAMP1/SCN3B/LRP1/EGFR/NETO2/PACSIN1/ITGB1BP1/TREM2",19
"GO:0019098","reproductive behavior","6/435","49/18860",0.122448979591837,5.30893736805067,4.64047556601323,0.00087872458057422,0.0238588224663467,0.0196929589865051,"AVPR1A/PPP1R1B/THRB/SERPINE2/THRA/NR3C1",6
"GO:0032526","response to retinoic acid","9/435","108/18860",0.0833333333333333,3.61302681992337,4.18439002724264,0.000887535171482032,0.0238588224663467,0.0196929589865051,"DUSP1/NTRK3/TESC/COL1A1/PTK6/AQP1/YAP1/RET/BMP6",9
"GO:0061036","positive regulation of cartilage development","5/435","33/18860",0.151515151515152,6.56913967258795,4.91988248131322,0.0008885202741893,0.0238588224663467,0.0196929589865051,"BMPR1B/ZBTB16/MDK/SOX5/BMP6",5
"GO:0001523","retinoid metabolic process","8/435","87/18860",0.0919540229885057,3.98678821508786,4.29039646152384,0.000894116749810621,0.0238588224663467,0.0196929589865051,"CYP3A5/LRP8/DGAT1/ADH1B/ADH1A/RDH5/LRP1/ALDH1A1",8
"GO:0030324","lung development","13/435","203/18860",0.0640394088669951,2.7765132212219,3.91017115479604,0.000899384316806794,0.0238588224663467,0.0196929589865051,"SLC7A11/CEBPA/GPC3/TIMELESS/FOXJ1/EPAS1/EDN2/GRHL2/THRB/CELSR1/YAP1/THRA/TGFBR2",13
"GO:0048732","gland development","22/435","454/18860",0.0484581497797357,2.10096713757659,3.64857085042987,0.000917981707051336,0.0242018510544213,0.0199760931573419,"CEBPA/E2F7/LIMS2/EDA/PRLR/TGFBR3/AURKA/ATP2C2/HOXB13/MET/MDK/ELF3/HOXA3/SERPINE2/XBP1/THRA/EGFR/FA2H/EZH2/TGFBR2/NR3C1/ACAT1",22
"GO:0001503","ossification","22/435","455/18860",0.0483516483516484,2.09634962738411,3.6373665719847,0.000944514560149513,0.0247485993030587,0.0204273765704922,"BMPR1B/CEBPA/GPC3/SMOC1/ZBTB16/FERMT2/COL1A1/TWIST2/FBN2/RUNX1/RRAS2/MDK/MMP13/YAP1/PPARG/GPLD1/THRA/CHRDL1/EGFR/BMP5/S1PR1/BMP6",22
"GO:0086001","cardiac muscle cell action potential","8/435","88/18860",0.0909090909090909,3.94148380355277,4.24964581227194,0.000964114559199822,0.0251081297703807,0.0207241313142503,"TBX18/KCNJ8/CXADR/ATP1A2/KCNIP2/CACNA2D1/SCN4A/SCN3B",8
